ID,First Name,Last Name,Birth Year,Birth Season,IsMale,Nationality,IsAlive,MaxHealth,Virtility,Language,DaysLeft,Stature,Managment rating,Combat Rating,InKeep,IsPregnant,Family ID,Spouse,Father,Mother,Fiancee,Salary,InEmployersEntourage,IsPlayersHeir,Location,Army ID,NPCsEmployer
Char_4881,Peter,Saone,1161,0,TRUE,Eng,TRUE,6,4,lang_C2,90,0,5,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH03,,
Char_4882,Pablo,Saone,1160,0,TRUE,Eng,TRUE,7,6,lang_F2,90,0,2,1.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL03,,
Char_4883,Sean,Saone,1161,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,1,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA04,,
Char_4884,The Begger,Saone,1177,0,TRUE,Eng,TRUE,8,1,lang_C4,90,0,6,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC04,,
Char_4888,Ingelram,Saone,1164,0,TRUE,Eng,TRUE,7,1,lang_F2,90,0,3,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL05,,
Char_4904,Ingelram,Pontarlie,1177,0,TRUE,Eng,TRUE,5,8,lang_I7,90,0,5,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDR04,,
Char_4909,Bernard,Pontivy,1164,0,TRUE,Eng,TRUE,7,3,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX03,,
Char_4911,Robert,Pontivy,1173,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,5,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX04,,
Char_4913,Alain,Pontoise,1175,0,TRUE,Eng,TRUE,8,5,lang_C2,90,0,4,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EEX05,,
Char_4914,Bernard,Pontoise,1171,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,2,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EGL06,,
Char_4915,Jean,Pontoise,1166,0,TRUE,Eng,TRUE,5,4,lang_C2,90,0,6,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA05,,
Char_4916,Thomas,Pontoise,1175,0,TRUE,Eng,TRUE,8,2,lang_C2,90,0,6,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC05,,
Char_4917,Arnaud,Pont-du-Cher,1168,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,5,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC06,,
Char_4918,Edmund,Pont-du-Cher,1160,0,TRUE,Eng,TRUE,7,3,lang_C6,90,0,2,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EMN01,,
Char_4919,Edward,Pont-du-Cher,1167,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,5,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU01,,
Char_4920,Robert,Pont-du-Cher,1164,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,5,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX01,,
Char_4921,Charles,Porlock,1165,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,7,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX02,,
Char_4922,Humphrey,Porlock,1174,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX03,,
Char_4923,Louis,Porlock,1171,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,5,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX04,,
Char_4927,Harry,Flashman,1176,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,9,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU01,,
Char_4928,Roger,Portmouth,1161,0,TRUE,Eng,TRUE,6,8,lang_C2,90,0,7,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU02,,
Char_4930,Louis,Prazzo,1169,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,4,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU03,,
Char_4936,Ingelram,Preston,1172,0,TRUE,Eng,TRUE,7,8,lang_C2,90,0,5,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE01,,
Char_4939,Karl,Privas,1178,0,TRUE,Eng,TRUE,8,6,lang_F1,90,0,2,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS12,,
Char_4942,Arnaud,Provins,1164,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,5,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE03,,
Char_4943,Bernard,Provins,1172,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,7,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA06,,
Char_4947,Robert,Pruhoe,1160,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,2,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EPM04,,
Char_4948,The Begger,Pruhoe,1176,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,1,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW02,,
Char_4949,Henry,Prum,1177,0,TRUE,Eng,TRUE,6,6,lang_C2,90,0,2,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR03,,
Char_4951,Robert,Prum,1171,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,1,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE04,,
Char_4960,Karl,Prussia,1162,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,5,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU04,,
Char_4962,Louis,Prussia,1161,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,5,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW04,,
Char_4963,Mortimer,Prussia,1162,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,5,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX01,,
Char_4964,Odo,Prussia,1170,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,8,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS03,,
Char_4965,Odo,Prussia,1179,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,7,1.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK04,,
Char_4966,Peter,Prussia,1168,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,2,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS05,,
Char_4967,Philippe,Prussia,1161,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,7,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHM01,,
Char_4988,Alain,Puy de Dome,1165,0,TRUE,Eng,TRUE,4,5,lang_C2,90,0,4,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU05,,
Char_4989,John,Puy de Dome,1174,0,TRUE,Eng,TRUE,6,4,lang_C2,90,0,1,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHM02,,
Char_4990,Philippe,Puy de Dome,1170,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,4,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHM03,,
Char_4991,Robert,Puy de Dome,1161,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,5,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHM04,,
Char_4993,Bernard,Pwliheli,1172,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,7,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELA08,,
Char_5045,Charles,Rennes,1168,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE02,,
Char_5049,Guy,Retz,1174,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,8,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE03,,
Char_5050,Louis,Retz,1174,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,5,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE04,,
Char_5051,Philippe,Retz,1161,0,TRUE,Eng,TRUE,7,2,lang_C2,90,0,5,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE05,,
Char_5052,Alain,Revel,1166,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,8,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EKE06,,
Char_5053,Henry,Revel,1172,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,6,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELC07,,
Char_5054,Jean,Revel,1169,0,TRUE,Eng,TRUE,6,8,lang_C2,90,0,6,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELN01,,
Char_5055,Louis,Revel,1168,0,TRUE,Eng,TRUE,8,3,lang_C2,90,0,4,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU02,,
Char_5056,Bernard,Riberac,1167,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU03,,
Char_5059,Robert,Riberac,1164,0,TRUE,Eng,TRUE,8,2,lang_C2,90,0,2,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF01,,
Char_5062,Roger,Riom,1167,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF02,,
Char_5065,Henry,Rive de Gier,1165,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,7,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU06,,
Char_5069,Hugh,Rive de Rhone,1163,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,6,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF05,,
Char_5070,Philippe,Rive de Rhone,1160,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,7,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENF06,,
Char_5071,Robert,Rive de Rhone,1166,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,5,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH01,,
Char_5079,Roger,Roanne,1171,0,TRUE,Eng,TRUE,6,6,lang_C2,90,0,3,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW07,,
Char_5080,Bernard,Rochefort,1161,0,TRUE,Eng,TRUE,5,4,lang_C2,90,0,2,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX02,,
Char_5081,Jean,Rochefort,1172,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS06,,
Char_5082,Louis,Rochefort,1168,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,1,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH02,,
Char_5083,Robert,Rochefort,1179,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,8,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR02,,
Char_5084,Charles,Rocroi,1169,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,1,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENH04,,
Char_5085,Guillaume,Rocroi,1174,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,8,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO01,,
Char_5086,Jean,Rocroi,1160,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,7,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO02,,
Char_5087,Robert,Rocroi,1174,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,3,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESW08,,
Char_5088,Charles,Rodez,1175,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX03,,
Char_5089,Guy,Rodez,1160,0,TRUE,Eng,TRUE,7,2,lang_C2,90,0,3,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS07,,
Char_5090,Jean,Rodez,1162,0,TRUE,Eng,TRUE,8,7,lang_C2,90,0,4,1.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO03,,
Char_5091,Robert,Rodez,1162,0,TRUE,Eng,TRUE,8,5,lang_C2,90,0,2,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENO04,,
Char_5092,Guillaume,Rohan,1171,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,4,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU04,,
Char_5094,Hugh,Rohan,1168,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,6,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX06,,
Char_5099,Robin,of Loxley,1179,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU02,,
Char_5101,Little John,of Sherwood,1161,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,8,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECU07,,
Char_5102,Odo,Rothbury,1168,0,TRUE,Eng,TRUE,7,8,lang_C2,90,0,3,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM03,,
Char_5103,Ingelram,Rothbury,1173,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM04,,
Char_5104,Charles,Rotterdam,1165,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,4,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS08,,
Char_5106,Kirk,Rotterdam,1172,0,TRUE,Eng,TRUE,7,2,lang_C2,90,0,1,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM05,,
Char_5107,Robert,Rotterdam,1163,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,1,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESM06,,
Char_5108,Bernard,Rouchechouart,1178,0,TRUE,Eng,TRUE,6,2,lang_C6,90,0,3,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ELN01,,
Char_5110,Jean,Rouchechouart,1173,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,8,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU01,,
Char_5118,Louis,Rouen,1162,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,2,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESR01,,
Char_5138,Odo,Ruffec,1174,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,4,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU02,,
Char_5140,Arnaud,Ruthin,1161,0,TRUE,Eng,TRUE,6,3,lang_C2,90,0,4,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU03,,
Char_5159,Louis,Saarwerden,1173,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,7,7,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU04,,
Char_5166,Odo,Salbris,1164,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,4,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESR02,,
Char_5168,Alain,Salcombe,1170,0,TRUE,Eng,TRUE,5,4,lang_C2,90,0,1,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESR03,,
Char_5171,Kirk,Salcombe,1176,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,2,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST01,,
Char_5172,Arnaud,Salernes,1170,0,TRUE,Eng,TRUE,6,3,lang_C2,90,0,4,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS10,,
Char_5173,Irad,Salernes,1164,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,1,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST02,,
Char_5174,Peter,Salernes,1161,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,1,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST03,,
Char_5175,Ingelram,Salernes,1168,0,TRUE,Eng,TRUE,7,1,lang_C6,90,0,1,1.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EMN01,,
Char_5176,Arnaud,Salins,1173,0,TRUE,Eng,TRUE,4,4,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU05,,
Char_5177,Karl,Salins,1167,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,1,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EST04,,
Char_5178,Kirk,Salins,1165,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,8,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU01,,
Char_5179,Odo,Salins,1167,0,TRUE,Eng,TRUE,8,2,lang_C2,90,0,4,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU02,,
Char_5183,Peter,Salisbury,1175,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,8,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDU05,,
Char_5184,Bernard,Salm,1174,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,1,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENU06,,
Char_5185,Irad,Salm,1161,0,TRUE,Eng,TRUE,8,7,lang_C2,90,0,1,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS11,,
Char_5187,Ingelram,Salm,1171,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS12,,
Char_5199,Groynyn,Saluzzo,1175,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,2,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU05,,
Char_5206,Karl,San Germano,1175,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,2,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE02,,
Char_5208,Bodo,Sancerre,1167,0,TRUE,Eng,TRUE,7,2,lang_C2,90,0,1,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU06,,
Char_5217,James,Santhia,1174,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,3,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS14,,
Char_5219,Peter,Santhia,1161,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,6,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EHE05,,
Char_5220,Guy,Sarlat,1173,0,TRUE,Eng,TRUE,7,1,lang_C2,90,0,5,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESU07,,
Char_5221,Irad,Sarlat,1166,0,TRUE,Eng,TRUE,6,7,lang_C2,90,0,1,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS15,,
Char_5222,Odo,Sarlat,1171,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,7,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS16,,
Char_5223,Ingelram,Sarlat,1169,0,TRUE,Eng,TRUE,6,3,lang_C2,90,0,5,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS17,,
Char_5224,Henry,Saulieu,1170,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX04,,
Char_5246,Peter,Sedan,1164,0,TRUE,Eng,TRUE,7,7,lang_C2,90,0,6,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX05,,
Char_5247,Ingelram,Sedan,1165,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,3,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESX06,,
Char_5248,Karl,Selby,1164,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,6,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY01,,
Char_5249,Kirk,Selby,1163,0,TRUE,Eng,TRUE,4,6,lang_C2,90,0,1,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS19,,
Char_5250,Odo,Selby,1176,0,TRUE,Eng,TRUE,7,7,lang_C2,90,0,5,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH01,,
Char_5259,Robert,Sete,1171,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,5,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW01,,
Char_5260,Irad,Seyne,1165,0,TRUE,Eng,TRUE,7,3,lang_C2,90,0,1,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW02,,
Char_5264,Bodo,Sharp Eye,1178,0,TRUE,Eng,TRUE,7,1,lang_F1,90,0,5,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW03,,
Char_5269,Odo,Sharp Eye,1167,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,2,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY03,,
Char_5270,Jack,Sherborne,1162,0,TRUE,Eng,TRUE,8,1,lang_C2,90,0,6,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS01,,
Char_5280,Philippe,Sicilian,1178,0,TRUE,Eng,TRUE,7,4,lang_F1,90,0,4,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS15,,
Char_5281,Roger,Sicilian,1164,0,TRUE,Eng,TRUE,6,2,lang_C2,90,0,5,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY04,,
Char_5305,Robert,Southport,1179,0,TRUE,Eng,TRUE,8,8,lang_G1,90,0,3,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS15,,
Char_5309,Roger,Souvigny,1168,0,TRUE,Eng,TRUE,4,8,lang_C2,90,0,8,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH02,,
Char_5310,Henry,Spa,1165,0,TRUE,Eng,TRUE,6,5,lang_C2,90,0,8,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ESY05,,
Char_5311,John,Spa,1170,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,7,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EWK01,,
Char_5312,Louis,Spa,1172,0,TRUE,Eng,TRUE,5,2,lang_C2,90,0,6,7.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EWK02,,
Char_5313,Pablo,Spa,1172,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,3,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS02,,
Char_5323,Guy,St Amand,1176,0,TRUE,Eng,TRUE,5,7,lang_C2,90,0,1,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW03,,
Char_5324,Henry,St Amand,1170,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,7,6.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW04,,
Char_5333,Jean,St Calais,1163,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,5,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EWK04,,
Char_5334,Guillaume,St Cere,1172,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,8,2.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS04,,
Char_5345,William,St David's,1161,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,1,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EWK05,,
Char_5366,Charles,St Gilles,1164,0,TRUE,Eng,TRUE,7,5,lang_C2,90,0,5,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR01,,
Char_5370,Alain,St Girons,1166,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,2,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR02,,
Char_5371,Alfonso,St Girons,1165,0,TRUE,Eng,TRUE,8,6,lang_C2,90,0,1,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EAR04,,
Char_5372,Edmund,St Girons,1176,0,TRUE,Eng,TRUE,7,8,lang_C2,90,0,8,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK01,,
Char_5373,Philippe,St Girons,1166,0,TRUE,Eng,TRUE,4,7,lang_C2,90,0,3,4.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK02,,
Char_5374,Jesus,St Hilaire,1167,0,TRUE,Eng,TRUE,6,8,lang_C2,90,0,2,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK03,,
Char_5375,Juan,St Hilaire,1161,0,TRUE,Eng,TRUE,8,8,lang_C2,90,0,3,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EBK04,,
Char_5376,Pablo,St Hilaire,1171,0,TRUE,Eng,TRUE,7,6,lang_C2,90,0,4,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH03,,
Char_5377,Odo,St Hilaire,1168,0,TRUE,Eng,TRUE,6,8,lang_C2,90,0,3,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH04,,
Char_5384,Pipo,St Jean,1162,0,TRUE,Eng,TRUE,8,4,lang_C2,90,0,3,3,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG03,,
Char_5386,Charles,St Junien,1166,0,TRUE,Eng,TRUE,5,1,lang_C2,90,0,8,5.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECH05,,
Char_5388,Jean,St Junien,1174,0,TRUE,Eng,TRUE,6,1,lang_C2,90,0,2,2,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG04,,
Char_5390,Bernard,St Leonard,1167,0,TRUE,Eng,TRUE,5,3,lang_C2,90,0,5,5.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ECG05,,
Char_5391,Guillaume,St Leonard,1172,0,TRUE,Eng,TRUE,5,5,lang_C2,90,0,4,7.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDR01,,
Char_5392,Odo,St Leonard,1179,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,3,6.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS16,,
Char_5400,Jean,St Maixent,1169,0,TRUE,Eng,TRUE,5,6,lang_C2,90,0,1,6,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW05,,
Char_5402,Arnaud,St Malo,1175,0,TRUE,Eng,TRUE,4,2,lang_C2,90,0,1,4,FALSE,FALSE,,,,,,0,FALSE,FALSE,EYS05,,
Char_5404,Edmund,St Malo,1171,0,TRUE,Eng,TRUE,7,4,lang_C2,90,0,3,4.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDR04,,
Char_5405,John,St Malo,1163,0,TRUE,Eng,TRUE,7,7,lang_C2,90,0,8,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDT01,,
Char_5406,Edmund,St Martory,1166,0,TRUE,Eng,TRUE,4,1,lang_C2,90,0,7,3.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDT02,,
Char_5407,Guy,St Martory,1168,0,TRUE,Eng,TRUE,3,6,lang_C2,90,0,2,5,FALSE,FALSE,,,,,,0,FALSE,FALSE,EDT03,,
Char_5408,John,St Martory,1169,0,TRUE,Eng,TRUE,5,8,lang_C2,90,0,2,3.66,FALSE,FALSE,,,,,,0,FALSE,FALSE,ENW06,,
Char_5409,William,St Martory,1166,0,TRUE,Eng,TRUE,5,4,lang_C2,90,0,7,2.33,FALSE,FALSE,,,,,,0,FALSE,FALSE,EOX02,,
